model,series_id,total_cost,holding_cost,stockout_cost,ordering_cost,fill_rate,cycle_service_level,stockout_rate,average_on_hand,total_demand
seasonal_naive,item_10_store_1,31522.550622206596,29361.39328939496,2161.1573328116365,0.0,0.9211544205468211,0.8974358974358975,0.10256410256410256,376.4281190948072,5482.0
seasonal_naive,item_10_store_10,39091.53869437116,36554.237685481006,2537.30100889015,0.0,0.9234369037751916,0.8974358974358975,0.10256410256410256,468.6440728907821,6628.0
seasonal_naive,item_10_store_2,44045.76501987138,40873.03798333273,3172.7270365386494,0.0,0.9178475650818578,0.8974358974358975,0.10256410256410256,524.0133074786247,7724.0
seasonal_naive,item_10_store_3,39677.80866137245,37050.275734595736,2627.532926776713,0.0,0.9240158205096382,0.8974358974358975,0.10256410256410256,475.0035350589197,6916.0
seasonal_naive,item_10_store_4,36552.622683941416,33791.68292508589,2760.9397588555285,0.0,0.9132461976793235,0.8846153846153846,0.11538461538461539,433.22670416776776,6365.0
seasonal_naive,item_10_store_5,26381.923153528653,24749.523273602754,1632.3998799259004,0.0,0.929118546247247,0.9102564102564102,0.08974358974358974,317.30158043080456,4606.0
seasonal_naive,item_10_store_6,25975.043243114178,24159.206203423822,1815.8370396903558,0.0,0.9202355791921654,0.8974358974358975,0.10256410256410256,309.73341286440797,4553.0
seasonal_naive,item_10_store_7,24355.00680329348,23162.09888995978,1192.9079133337013,0.0,0.9419085506046407,0.9230769230769231,0.07692307692307693,296.9499857687151,4107.0
seasonal_naive,item_10_store_8,42647.502054027245,39737.71324691018,2909.7888071170664,0.0,0.9218324027638128,0.8974358974358975,0.10256410256410256,509.45786213987407,7445.0
seasonal_naive,item_10_store_9,37300.55887610286,35212.8793375919,2087.6795385109644,0.0,0.9349125631017626,0.9102564102564102,0.08974358974358974,451.44717099476793,6415.0
seasonal_naive,item_11_store_1,30313.667175773655,28468.716041747048,1844.9511340266065,0.0,0.929176539960591,0.8974358974358975,0.10256410256410256,364.98353899675703,5210.0
seasonal_naive,item_11_store_10,37985.944697011095,35205.69525974298,2780.2494372681144,0.0,0.9154168105485819,0.8974358974358975,0.10256410256410256,451.35506743260225,6574.0
seasonal_naive,item_11_store_2,42783.71241391137,39728.09934290831,3055.613071003065,0.0,0.917493909247926,0.8846153846153846,0.11538461538461539,509.334606960363,7407.0
seasonal_naive,item_11_store_3,38683.985422243255,36503.19886010621,2180.7865621370433,0.0,0.9329813594917933,0.9230769230769231,0.07692307692307693,467.98972897572065,6508.0
seasonal_naive,item_11_store_4,35259.206160206195,32798.99434892434,2460.211811281857,0.0,0.9193108622078762,0.8974358974358975,0.10256410256410256,420.499927550312,6098.0
seasonal_naive,item_11_store_5,25702.85890798027,24522.176751512106,1180.6821564681616,0.0,0.945565599056332,0.9230769230769231,0.07692307692307693,314.3868814296424,4338.0
seasonal_naive,item_11_store_6,25171.443849580468,23470.739941764703,1700.7039078157663,0.0,0.9208974926597318,0.8974358974358975,0.10256410256410256,300.9069223303167,4300.0
seasonal_naive,item_11_store_7,23136.589670769594,21795.796648681546,1340.7930220880473,0.0,0.9329435847917956,0.9102564102564102,0.08974358974358974,279.4332903677121,3999.0
seasonal_naive,item_11_store_8,39766.142238743974,37127.481957325865,2638.6602814181106,0.0,0.9260050397807597,0.9102564102564102,0.08974358974358974,475.9933584272547,7132.0
seasonal_naive,item_11_store_9,33345.15107663278,30489.610199994204,2855.5408766385754,0.0,0.9066053678940776,0.8846153846153846,0.11538461538461539,390.89243846146417,6115.0
seasonal_naive,item_12_store_1,30131.83871989832,28200.4558635617,1931.38285633662,0.0,0.9260289982253305,0.9102564102564102,0.08974358974358974,361.5443059430987,5222.0
seasonal_naive,item_12_store_10,37141.03353737743,34873.46865305615,2267.5648843212784,0.0,0.9302609600393271,0.8974358974358975,0.10256410256410256,447.09575196225836,6503.0
seasonal_naive,item_12_store_2,42302.73496855062,39859.43014305872,2443.304825491896,0.0,0.9330784764313368,0.9102564102564102,0.08974358974358974,511.01833516741954,7302.0
seasonal_naive,item_12_store_3,36478.34482163971,33833.12996715227,2645.214854487439,0.0,0.9183323601578438,0.8846153846153846,0.11538461538461539,433.7580765019522,6478.0
seasonal_naive,item_12_store_4,33997.29159130089,31868.719371822517,2128.572219478376,0.0,0.9292480565239032,0.9102564102564102,0.08974358974358974,408.5733252797759,6017.0
seasonal_naive,item_12_store_5,25304.48294390947,24261.849567436955,1042.633376472512,0.0,0.9519745105263697,0.9358974358974359,0.0641025641025641,311.0493534286789,4342.0
seasonal_naive,item_12_store_6,24974.4525121293,23159.151981020856,1815.3005311084462,0.0,0.9158999059018557,0.8974358974358975,0.10256410256410256,296.9122048848828,4317.0
seasonal_naive,item_12_store_7,23116.481284072575,21273.476630519723,1843.0046535528538,0.0,0.9066833086808682,0.8717948717948718,0.1282051282051282,272.73687987845796,3950.0
seasonal_naive,item_12_store_8,40418.21666648686,37642.99010786847,2775.226558618384,0.0,0.9187104112882724,0.8974358974358975,0.10256410256410256,482.602437280365,6828.0
seasonal_naive,item_12_store_9,35106.440361665685,32692.765915904736,2413.6744457609507,0.0,0.9187451794054552,0.8974358974358975,0.10256410256410256,419.13802456288124,5941.0
seasonal_naive,item_13_store_1,35463.3333560419,32742.052681832894,2721.280674209006,0.0,0.9125130791123933,0.8846153846153846,0.11538461538461539,419.7699061773448,6221.0
seasonal_naive,item_13_store_10,46737.278947327984,44075.08975642146,2662.1891909065253,0.0,0.931686189609789,0.9102564102564102,0.08974358974358974,565.0652532874547,7794.0
seasonal_naive,item_13_store_2,50528.67548830282,47425.040858162516,3103.6346301403046,0.0,0.9290354491793689,0.9102564102564102,0.08974358974358974,608.0133443354168,8747.0
seasonal_naive,item_13_store_3,45044.33062340565,41852.68100498344,3191.6496184222106,0.0,0.9189113409953706,0.8974358974358975,0.10256410256410256,536.5728333972236,7872.0
seasonal_naive,item_13_store_4,41183.505786068956,38039.985808677186,3143.519977391774,0.0,0.9113752473247315,0.8846153846153846,0.11538461538461539,487.69212575227164,7094.0
seasonal_naive,item_13_store_5,30536.367493955633,28462.41957419796,2073.947919757674,0.0,0.9212624176249934,0.8974358974358975,0.10256410256410256,364.90281505382,5268.0
seasonal_naive,item_13_store_6,31757.732617192934,30595.949313131856,1161.78330406108,0.0,0.9565931887143253,0.9358974358974359,0.0641025641025641,392.2557604247674,5353.0
seasonal_naive,item_13_store_7,26823.44324703599,24327.948642012292,2495.494605023696,0.0,0.8941914519811873,0.8717948717948718,0.1282051282051282,311.89677746169605,4717.0
seasonal_naive,item_13_store_8,48977.26661688078,45903.143160503,3074.1234563777743,0.0,0.9280654391861992,0.9102564102564102,0.08974358974358974,588.5018353910641,8547.0
seasonal_naive,item_13_store_9,42882.49928229751,40269.245773845876,2613.253508451637,0.0,0.927024476167226,0.8974358974358975,0.10256410256410256,516.2723817159728,7162.0
seasonal_naive,item_14_store_1,25482.790892903082,24354.238574344316,1128.552318558767,0.0,0.9484561626600243,0.9358974358974359,0.0641025641025641,312.23382787620915,4379.0
seasonal_naive,item_14_store_10,31372.86005865437,28856.774031200533,2516.0860274538336,0.0,0.9074798298417417,0.8846153846153846,0.11538461538461539,369.95864142564784,5439.0
seasonal_naive,item_14_store_2,35918.01564273639,33588.15452725784,2329.8611154785567,0.0,0.925000446950634,0.8974358974358975,0.10256410256410256,430.61736573407484,6213.0
seasonal_naive,item_14_store_3,32431.016451908403,30583.783943544753,1847.2325083636508,0.0,0.9329984581659903,0.9102564102564102,0.08974358974358974,392.09979414800966,5514.0
seasonal_naive,item_14_store_4,28615.585323633077,26893.79498275943,1721.790340873647,0.0,0.9317020888189746,0.9102564102564102,0.08974358974358974,344.7922433687107,5042.0
seasonal_naive,item_14_store_5,21499.05455073252,20379.337998981984,1119.716551750534,0.0,0.9385951986975303,0.9230769230769231,0.07692307692307693,261.2735640895126,3647.0
seasonal_naive,item_14_store_6,21468.458049266443,20009.60670066776,1458.851348598685,0.0,0.9206714872975158,0.8846153846153846,0.11538461538461539,256.5334192393302,3678.0
seasonal_naive,item_14_store_7,19273.63688239316,17922.545052940666,1351.0918294524931,0.0,0.9202189648979927,0.8974358974358975,0.10256410256410256,229.77621862744445,3387.0
seasonal_naive,item_14_store_8,33962.70319330262,32053.067666002014,1909.635527300611,0.0,0.9362285681315542,0.9230769230769231,0.07692307692307693,410.93676494874376,5989.0
seasonal_naive,item_14_store_9,29242.062940061434,27587.4910550689,1654.5718849925368,0.0,0.9344594222621296,0.9102564102564102,0.08974358974358974,353.68578275729357,5049.0
seasonal_naive,item_15_store_1,36857.528587247085,34162.62633098888,2694.9022562582036,0.0,0.9184228165201089,0.8846153846153846,0.11538461538461539,437.9823888588318,6607.0
seasonal_naive,item_15_store_10,45963.87093624142,42984.39311461139,2979.4778216300338,0.0,0.9265595804380076,0.8974358974358975,0.10256410256410256,551.0819630078383,8114.0
seasonal_naive,item_15_store_2,53054.16064991802,50017.09305628045,3037.0675936375733,0.0,0.9335651844331713,0.9102564102564102,0.08974358974358974,641.2447827728263,9143.0
seasonal_naive,item_15_store_3,48056.61976879799,45529.16350145341,2527.4562673445757,0.0,0.9395128331376192,0.9230769230769231,0.07692307692307693,583.7072243776079,8357.0
seasonal_naive,item_15_store_4,43895.751905846024,40778.40450693573,3117.347398910292,0.0,0.9198625347323832,0.8846153846153846,0.11538461538461539,522.8000577812273,7780.0
seasonal_naive,item_15_store_5,31426.316957256815,28937.742792321187,2488.574164935626,0.0,0.909555727242027,0.8846153846153846,0.11538461538461539,370.99670246565626,5503.0
seasonal_naive,item_15_store_6,31521.871079590204,29428.966390025435,2092.9046895647707,0.0,0.9217459454266304,0.8974358974358975,0.10256410256410256,377.294440897762,5349.0
