model,series_id,total_cost,holding_cost,stockout_cost,ordering_cost,fill_rate,cycle_service_level,stockout_rate,average_on_hand,total_demand
seasonal_naive,store_0_item_000,3794.7836464034945,2873.2047735528004,921.5788728506939,0.0,0.7666888929491915,0.7435897435897436,0.2564102564102564,36.835958635292315,790.0
seasonal_naive,store_0_item_008,3928.4363755191393,3228.277957055451,700.1584184636881,0.0,0.8344779152568114,0.7948717948717948,0.20512820512820512,41.38817893660835,846.0
seasonal_naive,store_0_item_016,8346.622893321837,6258.471285586325,2088.151607735512,0.0,0.7515584047905401,0.7307692307692307,0.2692307692307692,80.23681135367084,1681.0
seasonal_naive,store_0_item_024,5833.616025452102,4381.2654232340265,1452.3506022180752,0.0,0.7112623057220526,0.6923076923076923,0.3076923076923077,56.17006952864136,1006.0
seasonal_naive,store_0_item_032,2287.343932444428,1770.5387659379555,516.8051665064725,0.0,0.7868844674200114,0.7307692307692307,0.2692307692307692,22.699214947922506,485.0
seasonal_naive,store_0_item_040,4495.8273866284535,3623.184490887361,872.6428957410928,0.0,0.8071507412726867,0.7948717948717948,0.20512820512820512,46.45108321650463,905.0
seasonal_naive,store_0_item_048,9665.551265227226,7090.7374765102595,2574.813788716967,0.0,0.7237324261033298,0.6794871794871795,0.32051282051282054,90.90689072449051,1864.0
seasonal_naive,store_0_item_056,6264.515777693906,4776.807102789634,1487.708674904272,0.0,0.7569103472378641,0.7564102564102564,0.24358974358974358,61.241116702431206,1224.0
seasonal_naive,store_0_item_064,4383.0208973078115,3508.7024785067415,874.3184188010702,0.0,0.8033029429018965,0.7307692307692307,0.2692307692307692,44.98336510906079,889.0
seasonal_naive,store_0_item_072,6871.452032175226,5139.142246375427,1732.3097857997986,0.0,0.7763318546417304,0.7435897435897436,0.2564102564102564,65.88643905609521,1549.0
seasonal_naive,store_0_item_080,8312.698040589421,6221.058093911178,2091.6399466782423,0.0,0.7550772896161309,0.7435897435897436,0.2564102564102564,79.75715505014331,1708.0
seasonal_naive,store_0_item_088,8354.491841896881,6048.142454697106,2306.3493871997753,0.0,0.7368682958129178,0.717948717948718,0.28205128205128205,77.54028788073212,1753.0
seasonal_naive,store_0_item_096,6656.938008582949,4921.767511030376,1735.1704975525727,0.0,0.7115261018200212,0.6923076923076923,0.3076923076923077,63.099583474748414,1203.0
seasonal_naive,store_0_item_104,7168.931582559135,5654.755336408718,1514.1762461504163,0.0,0.7978402875633623,0.782051282051282,0.21794871794871795,72.49686328729126,1498.0
seasonal_naive,store_0_item_112,2549.6090040426143,1951.3281808179327,598.2808232246819,0.0,0.7780034051114354,0.7435897435897436,0.2564102564102564,25.017027959204263,539.0
seasonal_naive,store_1_item_001,11062.106557026345,9205.136461538283,1856.9700954880627,0.0,0.8003257961840792,0.7051282051282052,0.2948717948717949,118.01457001972157,1860.0
seasonal_naive,store_1_item_009,8028.0787822427355,7035.920619634496,992.1581626082398,0.0,0.8603577533274822,0.7948717948717948,0.20512820512820512,90.20411050813456,1421.0
seasonal_naive,store_1_item_017,10330.628192119282,8375.948626488147,1954.6795656311351,0.0,0.8018571144823989,0.7692307692307693,0.23076923076923078,107.38395674984804,1973.0
seasonal_naive,store_1_item_025,4892.863524330085,4046.6385946502032,846.224929679882,0.0,0.8074573538839858,0.782051282051282,0.21794871794871795,51.879981982694915,879.0
seasonal_naive,store_1_item_033,10743.176754407643,9153.019551125824,1590.157203281818,0.0,0.8240003095426877,0.782051282051282,0.21794871794871795,117.34640450161314,1807.0
seasonal_naive,store_1_item_041,8522.97995666373,7045.731677958303,1477.2482787054273,0.0,0.8142993992827873,0.782051282051282,0.21794871794871795,90.32989330715773,1591.0
seasonal_naive,store_1_item_049,10880.978697096223,9496.37080401673,1384.6078930794934,0.0,0.8691915075031181,0.8076923076923077,0.19230769230769232,121.74834364124013,2117.0
seasonal_naive,store_1_item_057,8187.9654072003505,6922.059786292096,1265.905620908255,0.0,0.8381194858173586,0.8205128205128205,0.1794871794871795,88.74435623451404,1564.0
seasonal_naive,store_1_item_065,9056.854269698983,7676.616020934998,1380.2382487639834,0.0,0.8213283820370249,0.7948717948717948,0.20512820512820512,98.41815411455126,1545.0
seasonal_naive,store_1_item_073,7159.089368832109,6323.34524287818,835.7441259539289,0.0,0.8777258045422196,0.8205128205128205,0.1794871794871795,81.06852875484846,1367.0
seasonal_naive,store_1_item_081,2334.2997795099845,1975.9709064657195,358.32887304426526,0.0,0.8247780571910683,0.7948717948717948,0.20512820512820512,25.332960339304098,409.0
seasonal_naive,store_1_item_089,9217.40413910698,8129.982711170431,1087.4214279365506,0.0,0.873187005488449,0.8333333333333334,0.16666666666666666,104.23054757910809,1715.0
